Index,Time,Difference,Hz,AveHz,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,,manual velocity,,,,,
559,7.390301943,0.013013124,76.84549569,75.63966998,672,636.0758076,1016.62557,,-357.0410474,,,-4.41E+01,,-3.26E+02
560,7.404305935,0.014003992,71.40820948,75.63166689,667,642.2606461,901.6301041,,-928.0381251,,,-4.85E+01,,2.10E+02
561,7.41831398,0.014008045,71.38754808,75.62365269,654,644.6085169,754.8258309,,1915.397439,,,2.00E+02,,-2.97E+01
562,7.430321932,0.012007952,83.27814951,75.63602293,677,651.0868135,711.7607757,,-1076.349665,,,-3.45E+02,,4.18E+02
563,7.443328857,0.013006926,76.88211896,75.63820043,663,653.4694508,606.0450614,,416.3907475,,,-6.44E+02,,-1.42E+03
564,7.455336809,0.012007952,83.27814951,75.65050573,668,656.3755606,533.2391391,,-3613.128446,,,-1.19E+03,,-9.27E+02
565,7.468344927,0.013008118,76.87507331,75.65263864,621,649.3004485,317.8113585,,416.42382,,,-4.17E+02,,-1.20E+03
566,7.480351925,0.012006998,83.284764,75.66488926,626,644.6403588,176.6261926,,-416.42382,,,-1.54E+02,,8.80E+02
567,7.492358923,0.012006998,83.284764,75.67710061,621,639.912287,62.54568591,,2640.62018,,,4.19E+01,,-1.39E+02
568,7.506370783,0.01401186,71.36811298,75.66905718,658,643.5298296,101.6719864,,-2641.519115,,,-7.50E+02,,-6.15E+02
569,7.520377874,0.014007092,71.39240851,75.6610917,621,639.0238637,16.99923706,,-1845.306154,,,-5.11E+02,,-1.50E+03
570,7.533383846,0.013005972,76.88775641,75.66320947,597,630.619091,-115.6454342,,0,,,9.23E+01,,5.79E+02
571,7.546392918,0.013009071,76.86943772,75.66528886,597,623.8952728,-195.8875722,,3581.529321,,,8.26E+02,,1.19E+03
572,7.558398962,0.012006044,83.29137955,75.67740243,640,627.1162182,-103.0546598,,0,,,5.14E+02,,7.07E+02
573,7.570407867,0.012008905,83.27153606,75.68944897,640,629.6929746,-39.52963588,,-1460.867372,,,2.81E+01,,-3.59E+02
574,7.583413839,0.013005972,76.88775641,75.69150414,621,627.9543797,-58.35904117,,384.3471886,,,-1.33E+02,,-2.64E+02
575,7.596422911,0.013009071,76.86943772,75.69352138,626,627.5635037,-52.69651556,,285.5113168,,,-1.95E+02,,2.23E+02
576,7.610432863,0.014009953,71.37782921,75.68557667,630,628.050803,-35.20073986,,0,,,-2.83E+02,,-5.43E+02
577,7.624440908,0.014008045,71.38754808,75.6776801,630,628.4406424,-22.59465606,,-1915.70173,,,-4.87E+02,,-5.28E+02
578,7.636446953,0.012006044,83.29137955,75.68965038,607,624.1525139,-89.50855216,,333.0861443,,,5.97E+01,,-3.89E+02
579,7.648455858,0.012008905,83.27153606,75.70155476,611,621.5220111,-115.4160432,,416.4899807,,,4.22E+02,,1.10E+03
580,7.660460949,0.012005091,83.29799615,75.71345952,616,620.4176089,-110.731733,,2536.737936,,,9.05E+02,,5.60E+02
581,7.673469782,0.013008833,76.87084654,75.71542164,649,626.1340871,-0.699282407,,-1271.909719,,,7.94E+02,,1.06E+03
582,7.684476852,0.011007071,90.85069422,75.73710106,635,627.9072697,31.65954767,,1914.903172,,,4.22E+02,,7.62E+02
583,7.696487904,0.012011051,83.25665965,75.748836,658,633.9258158,125.5444463,,1641.801831,,,-2.42E+01,,-5.56E+02
584,7.710496902,0.014008999,71.38268831,75.74090326,681,643.3406526,234.8468299,,-5225.094582,,,-5.10E+02,,-2.78E+02
585,7.722936869,0.012439966,80.38607049,75.74838561,616,637.8725221,99.96515883,,2749.052255,,,-1.39E+02,,-6.97E+02
586,7.734941006,0.012004137,83.3046138,75.7601124,649,640.0980177,117.0509371,,384.3542327,,,8.36E+01,,5.58E+02
587,7.747949839,0.013008833,76.87084654,75.76197733,654,642.8784141,136.3870357,,-1460.733485,,,7.03E+01,,3.91E+02
588,7.760957003,0.013007164,76.88070973,75.76385229,635,641.3027313,84.88170574,,2247.974433,,,1.51E+02,,-7.37E+02
589,7.772967815,0.012010813,83.25831233,75.77543275,662,645.442185,136.834151,,-2998.966097,,,-1.94E+02,,8.00E+02
590,7.784971952,0.012004137,83.3046138,75.78704247,626,641.553748,44.68237216,,3151.935776,,,8.63E+01,,-6.46E+02
591,7.797979832,0.013007879,76.87648234,75.78885978,667,646.6429984,113.9946313,,-2089.747027,,,-3.45E+02,,1.04E+02
592,7.808985949,0.011006117,90.85856638,75.81009928,644,646.1143987,81.59014312,,-749.562876,,,-6.26E+01,,-4.94E+02
593,7.820992947,0.012006998,83.284764,75.82157458,635,643.891519,28.24571144,,1356.271078,,,-1.09E+02,,2.02E+02
594,7.835001945,0.014008999,71.38268831,75.81363784,654,645.9132152,51.45939111,,0,,,-2.26E+02,,-3.48E+01
595,7.847279787,0.012277842,81.44754063,75.82245264,654,647.5305722,67.51346225,,-1460.626393,,,-5.33E+02,,-8.46E+02
596,7.860287905,0.013008118,76.87507331,75.82419464,635,645.0244577,15.47922367,,-1076.172128,,,-4.44E+02,,-7.17E+02
597,7.873296976,0.013009071,76.86943772,75.8259217,621,640.2195662,-61.48648334,,384.4105948,,,-2.25E+02,,2.31E+02
598,7.886303902,0.013006926,76.88211896,75.82766369,626,637.3756529,-92.91840182,,1383.776682,,,-4.84E+01,,-1.88E+02
599,7.899311781,0.013007879,76.87648234,75.82939079,644,638.7005224,-53.96446148,,-2331.927088,,,-2.00E+02,,-1.88E+02
600,7.911319017,0.012007236,83.28311028,75.84070351,616,634.1604179,-118.7943735,,384.3542327,,,1.23E+02,,-2.25E+02
601,7.92432785,0.013008833,76.87084654,75.84239463,621,631.5283343,-135.5015973,,1271.909719,,,5.66E+02,,7.83E+02
602,7.935334921,0.011007071,90.85069422,75.86321258,635,632.2226674,-95.78514832,,691.9390707,,,4.36E+02,,1.14E+03
603,7.948341846,0.013006926,76.88211896,75.86487995,644,634.578134,-40.40946735,,1460.626393,,,-6.37E+01,,-6.15E+02
604,7.961349964,0.013008118,76.87507331,75.86653052,663,640.2625072,55.06974755,,-3997.577082,,,-5.40E+02,,-7.18E+02
605,7.974357843,0.013007879,76.87648234,75.86817796,611,634.4100057,-45.92814657,,384.3753666,,,-2.27E+02,,-2.88E+02
606,7.987365961,0.013008118,76.87507331,75.86981778,616,630.7280046,-93.35333888,,2748.397212,,,2.90E+02,,3.25E+02
607,7.999372959,0.012006998,83.284764,75.88094756,649,634.3824037,-13.81151806,,-2158.991691,,,3.22E+02,,8.35E+02
608,8.012341976,0.012969017,77.10684609,75.88293183,621,631.7059229,-52.32421205,,1915.549572,,,4.24E+02,,-1.92E+02
609,8.024348974,0.012006998,83.284764,75.89400735,644,634.1647383,-0.90299736,,-333.112598,,,1.94E+02,,6.30E+02
610,8.036356926,0.012007952,83.27814951,75.90504076,640,635.3317907,18.7155938,,307.5284758,,,3.03E+02,,1.43E+02
611,8.049363852,0.013006926,76.88211896,75.90661961,644,637.0654325,41.62968705,,454.2534711,,,2.70E+02,,1.35E+02
612,8.060370922,0.011007071,90.85069422,75.92702692,649,639.452346,76.67429919,,-356.9377404,,,2.29E+02,,5.32E+02
613,8.074378967,0.014008045,71.38754808,75.91915149,644,640.3618768,74.325274,,1499.006691,,,3.41E+02,,1.98E+01
614,8.086386919,0.012007952,83.27814951,75.9300793,662,644.6895015,131.5395335,,-1082.701932,,,1.97E+02,,4.72E+02
615,8.098393917,0.012006998,83.284764,75.94098364,649,645.5516012,119.5915809,,999.3942704,,,4.84E+01,,1.00E+02
616,8.111401796,0.013007879,76.87648234,75.94248386,662,648.8412809,146.2530664,,384.3753666,,,7.33E+01,,-4.27E+02
617,8.124409914,0.013008118,76.87507331,75.94397704,667,652.4730247,172.8405675,,-2665.112448,,,-2.56E+01,,5.47E+02
618,8.136416912,0.012006998,83.284764,75.95480992,635,648.9784198,80.0629843,,3920.700599,,,-3.20E+01,,-1.96E+02
619,8.149424791,0.013007879,76.87648234,75.95628107,686,656.3827358,177.8939417,,-1845.00176,,,-6.23E+02,,-4.46E+02
620,8.162432909,0.013008118,76.87507331,75.95774531,662,657.5061887,159.5882571,,-3414.40413,,,-1.07E+03,,-1.23E+03
621,8.174440861,0.012007952,83.27814951,75.96849871,621,650.2049509,6.063892179,,1582.536211,,,-6.58E+02,,-1.53E+03
622,8.186446905,0.012006044,83.29137955,75.97923827,640,648.1639607,-29.14826393,,-2748.178934,,,1.92E+02,,7.77E+02
623,8.198454857,0.012007952,83.27814951,75.9899287,607,639.9311686,-160.4409502,,3497.682279,,,9.70E+02,,1.33E+03
624,8.210462809,0.012007952,83.27814951,76.00058785,649,641.7449349,-98.14334031,,3228.989809,,,3.97E+02,,8.07E+02
625,8.223469973,0.013007164,76.88070973,76.00197995,691,651.5959479,72.95590232,,-4305.083011,,,-9.15E+02,,-9.44E+02
626,8.236477852,0.013007879,76.87648234,76.00336106,635,648.2767583,7.331198018,,-1754.877724,,,-1.31E+03,,-2.61E+03
627,8.250154018,0.013676167,73.11990516,75.99858119,611,640.8214067,-103.1619629,,-1768.159094,,,-7.72E+02,,-3.89E+02
628,8.263161898,0.013007879,76.87648234,75.99996318,588,630.2571253,-244.9585278,,2355.789087,,,7.72E+02,,6.83E+02
629,8.277169943,0.014008045,71.38754808,75.99215726,621,628.4057003,-222.4005614,,1460.653164,,,1.32E+03,,2.02E+03
630,8.290177822,0.013007879,76.87648234,75.99354483,640,630.7245602,-142.26729,,2248.688628,,,6.67E+02,,1.26E+03
631,8.30218482,0.012006998,83.284764,76.00408973,667,637.9796482,7.03382572,,66.63125119,,,-6.82E+02,,-1.28E+03
632,8.317192793,0.015007973,66.63125119,75.98717689,668,643.9837185,85.63880473,,-6149.555018,,,-1.55E+03,,-2.03E+03
633,8.330201864,0.013009071,76.86943772,75.9885547,588,632.7869748,-103.6264348,,0,,,-5.08E+02,,-1.33E+03
634,8.342208862,0.012006998,83.284764,75.99905618,588,623.8295799,-232.104053,,2152.186483,,,7.08E+02,,1.84E+03
635,8.355218887,0.013010025,76.86380296,76.00040269,616,622.2636639,-209.7556938,,3355.4432,,,1.23E+03,,1.62E+03
636,8.369225979,0.014007092,71.39240851,75.99269056,663,630.4109311,-51.47394906,,-642.4988681,,,2.87E+02,,2.38E+02
637,8.383233786,0.014007807,71.38876313,75.98499771,654,635.1287449,26.1806188,,-1998.715273,,,-4.73E+02,,-9.99E+02
638,8.397242785,0.014008999,71.38268831,75.97731974,626,633.3029959,-5.120879004,,-356.9377404,,,-4.66E+02,,-6.57E+02
639,8.41125083,0.014008045,71.38754808,75.96967597,621,630.8423967,-39.22793169,,384.3471886,,,3.60E+01,,2.59E+02
640,8.424259901,0.013009071,76.86943772,75.97106541,626,629.8739174,-46.2716379,,749.6224159,,,2.05E+02,,5.06E+02
641,8.436265945,0.012006044,83.29137955,75.98148329,635,630.8991339,-19.93897061,,384.3471886,,,3.36E+02,,-1.50E+02
642,8.449275017,0.013009071,76.86943772,75.98285045,640,632.7193071,12.03196189,,-1582.567638,,,1.59E+02,,6.50E+02
643,8.461280823,0.012005806,83.2930336,75.99322295,621,630.3754457,-29.41989618,,3148.761563,,,2.94E+02,,-2.30E+01
644,8.474301815,0.013020992,76.79906251,75.99446114,662,636.7003566,73.61352796,,-1635.312496,,,3.43E+01,,2.55E+02
645,8.485308886,0.011007071,90.85069422,76.01373252,644,638.1602852,85.41792933,,-749.562876,,,3.47E+02,,-1.29E+02
646,8.497315884,0.012006998,83.284764,76.02400674,635,637.5282282,57.80619902,,1998.851346,,,6.51E+02,,9.16E+02
647,8.511323929,0.014008045,71.38754808,76.016376,663,642.6225826,118.9796526,,1499.006691,,,6.64E+02,,1.17E+03
648,8.523331881,0.012007952,83.27814951,76.02660662,681,650.298066,223.0237344,,0,,,2.02E+02,,-8.97E+01
649,8.536338806,0.013006926,76.88211896,76.02791018,681,656.4384528,272.836177,,-1767.997068,,,-3.94E+02,,-4.70E+02
650,8.549347878,0.013009071,76.86943772,76.02919068,658,656.7507623,223.0703517,,356.9377404,,,-3.75E+02,,-6.22E+02
651,8.563355923,0.014008045,71.38754808,76.02159783,663,658.0006098,196.3009917,,-454.2141171,,,-4.65E+02,,-3.24E+01
652,8.574363947,0.011008024,90.84282342,76.04062576,658,658.0004879,157.0385775,,0,,,-4.11E+02,,-7.41E+02
653,8.585369825,0.011005878,90.86053464,76.0596239,658,658.0003903,125.6290889,,-1768.126686,,,-3.24E+02,,-4.61E+02
654,8.598377943,0.013008118,76.87507331,76.06085756,635,653.4003122,29.77700358,,384.3824117,,,9.34E+01,,2.31E+02
655,8.611385822,0.013007879,76.87648234,76.0620896,640,650.7202498,-17.38515179,,2075.779163,,,2.95E+02,,5.11E+02
656,8.624392986,0.013007164,76.88070973,76.06332423,667,653.9761998,36.15582861,,-927.9749481,,,7.57E+01,,1.45E+02
657,8.638401985,0.014008999,71.38268831,76.05573359,654,653.9809599,28.99261971,,-713.8876313,,,-2.45E+02,,-4.28E+02
658,8.652409792,0.014007807,71.38876313,76.048178,644,651.9847679,-5.307039399,,356.9134416,,,-4.94E+02,,-4.52E+02
659,8.666418791,0.014008999,71.38268831,76.04063638,649,651.3878143,-12.76806175,,-999.3576364,,,-6.72E+02,,-6.03E+02
660,8.68042779,0.014008999,71.38268831,76.0331191,635,648.1102514,-57.00669904,,-1165.986696,,,-8.72E+02,,-9.60E+02
661,8.692434788,0.012006998,83.284764,76.04313592,621,642.6882012,-135.920195,,-713.6689864,,,-8.17E+02,,-1.05E+03
662,8.706446886,0.014012098,71.36689864,76.03561001,611,636.3505609,-199.1957016,,-1285.260244,,,-7.39E+02,,-4.36E+02
663,8.720451832,0.014004946,71.4033469,76.02817065,593,627.6804487,-283.1715669,,691.8756598,,,1.02E+00,,-7.25E+02
664,8.733459949,0.013008118,76.87507331,76.02943207,602,622.544359,-305.5047087,,-1582.284841,,,2.24E+01,,1.16E+03
665,8.745467901,0.012007952,83.27814951,76.03938491,583,614.6354872,-376.1310086,,4382.280781,,,1.03E+03,,-3.71E+02
666,8.758474827,0.013006926,76.88211896,76.04063643,640,619.7083898,-222.9017072,,-3914.383908,,,8.55E+02,,2.31E+03
667,8.770481825,0.012006998,83.284764,76.05055381,593,614.3667118,-267.2974433,,6456.559449,,,1.39E+03,,6.28E+02
668,8.78349185,0.013010025,76.86380296,76.05175839,677,626.8933694,-21.26864572,,-3920.916196,,,5.69E+02,,1.23E+03
669,8.796499014,0.013007164,76.88070973,76.05298414,626,626.7146956,-19.76223165,,1165.986696,,,3.64E+02,,-1.55E+02
670,8.808506012,0.012006998,83.284764,76.06284188,640,629.3717564,28.4487525,,2289.143296,,,1.01E+02,,1.34E+01
671,8.820300817,0.011794806,84.78308504,76.07450289,667,636.8974052,150.3685449,,-3414.946562,,,-2.27E+02,,4.45E+02
672,8.832306862,0.012006044,83.29137955,76.08431302,626,634.7179241,83.98843959,,2460.002346,,,-1.12E+02,,-1.14E+03
673,8.84531498,0.013008118,76.87507331,76.08547593,658,639.3743393,138.7832033,,-2460.047435,,,-3.79E+02,,3.59E+02
674,8.858322859,0.013007879,76.87648234,76.08663748,626,636.6994714,69.89967625,,1076.251026,,,2.66E+02,,-3.57E+02
675,8.871330976,0.013008118,76.87507331,76.08779357,640,637.3595772,66.06887601,,314.1977265,,,1.93E+01,,7.97E+02
676,8.884061813,0.012730837,78.54943162,76.09132109,644,638.6876617,73.71915842,,999.3576364,,,5.27E+01,,-3.82E+02
677,8.898070812,0.014008999,71.38268831,76.08390788,658,642.5501294,114.1179917,,-2460.002346,,,-4.81E+02,,-2.56E+02
678,8.91107893,0.013008118,76.87507331,76.0850628,626,639.2401035,40.40269699,,691.9390707,,,-3.48E+02,,-8.04E+02
679,8.924085855,0.013006926,76.88211896,76.08622452,635,638.3920828,19.28263192,,-642.4441948,,,-4.84E+02,,1.65E+01
680,8.938094854,0.014008999,71.38268831,76.07885249,626,635.9136662,-19.95710183,,0,,,-8.54E+01,,-6.66E+02
681,8.9521029,0.014008045,71.38754808,76.07151165,626,633.930933,-44.27417448,,-1356.271078,,,2.77E+02,,3.94E+02
682,8.966111898,0.014008999,71.38268831,76.06418565,607,628.5447464,-112.3154354,,2536.877419,,,9.78E+02,,1.10E+03
683,8.979120016,0.013008118,76.87507331,76.06536039,640,630.8357971,-54.62740991,,2132.064557,,,9.78E+02,,1.44E+03
684,8.994128942,0.015008926,66.62701741,76.04961018,672,639.0686377,66.00399457,,-356.9134416,,,3.96E+02,,3.92E+02
685,9.008137941,0.014008999,71.38268831,76.04235242,667,644.6549102,132.5558248,,-599.4812686,,,-9.57E+01,,-6.40E+02
686,9.023150921,0.01501298,66.60902984,76.02665699,658,647.3239281,141.6007994,,-964.9842402,,,-1.73E+02,,-3.85E+01
687,9.03765893,0.014508009,68.92744573,76.01526074,644,646.6591425,104.1162445,,1448.941382,,,-5.07E+01,,1.61E+02
688,9.050771952,0.013113022,76.26007273,76.01561543,663,649.927314,133.1391949,,0,,,-9.11E+00,,-2.75E+02
689,9.064762831,0.013990879,71.47513718,76.00860749,663,652.5418512,143.8862369,,-2273.335501,,,-2.56E+02,,8.62E+01
690,9.079278946,0.014516115,68.88895459,75.99722446,630,648.033481,52.99360698,,2531.826662,,,5.64E+00,,-5.80E+02
691,9.094287872,0.015008926,66.62701741,75.98176017,668,652.0267848,95.60727005,,-1998.715273,,,-2.85E+02,,5.11E+02
692,9.108296871,0.014008999,71.38268831,75.97468657,640,649.6214278,42.1456469,,999.4256731,,,5.13E+01,,-7.85E+02
693,9.122304916,0.014008045,71.38754808,75.96764265,654,650.4971423,46.21953882,,-1356.271078,,,-2.06E+01,,4.28E+02
694,9.136313915,0.014008999,71.38268831,75.96061239,635,647.3977138,-7.273475948,,1641.913606,,,3.57E+02,,2.95E+02
695,9.15032196,0.014008045,71.38754808,75.95361158,658,649.518171,24.45606787,,599.6431567,,,1.82E+02,,3.47E+02
696,9.165330887,0.015008926,66.62701741,75.93833857,667,653.0145368,66.1553392,,-1199.286313,,,8.90E+01,,-9.58E+01
697,9.180339813,0.015008926,66.62701741,75.9231155,649,652.2116295,42.22520674,,312.3039121,,,-3.92E+01,,1.53E+01
698,9.196349859,0.016010046,62.46078242,75.89967875,654,652.5693036,38.2482863,,932.7782437,,,-1.01E+02,,-3.71E+01
699,9.211358786,0.015008926,66.62701741,75.88456994,668,655.6554429,71.72268022,,-1356.271078,,,-2.63E+02,,-2.80E+02
700,9.225367785,0.014008999,71.38268831,75.8777337,649,654.3243543,38.37480805,,-416.42382,,,-4.20E+02,,-4.72E+02
701,9.237374783,0.012006998,83.284764,75.88736156,644,652.2594834,-3.694609968,,356.9134416,,,-6.00E+02,,-5.07E+02
702,9.251383781,0.014008999,71.38268831,75.88054032,649,651.6075867,-12.26251556,,-1460.733485,,,-5.25E+02,,-8.20E+02
703,9.264390945,0.013007164,76.88070973,75.88194455,630,647.2860694,-76.25827663,,-1356.363414,,,-2.77E+02,,-2.49E+02
704,9.278398991,0.014008045,71.38754808,75.87515914,611,640.0288555,-164.6215622,,2070.097961,,,3.80E+02,,2.38E+02
705,9.29240799,0.014008999,71.38268831,75.86838641,640,640.0230844,-131.7796412,,0,,,4.63E+02,,1.15E+03
706,9.305418015,0.013010025,76.86380296,75.86977811,640,640.0184675,-105.4946872,,1383.878141,,,5.72E+02,,0.00E+00
707,9.31842494,0.013006926,76.88211896,75.87119117,658,643.614774,-29.09741699,,-1383.878141,,,1.26E+02,,5.64E+02
708,9.331431866,0.013006926,76.88211896,75.87260028,640,642.8918192,-34.39439306,,1691.251613,,,2.18E+02,,-1.86E+02
709,9.344439983,0.013008118,76.87507331,75.87399579,662,646.7134554,31.24219749,,-866.0961942,,,-2.17E+02,,2.75E+02
710,9.359449863,0.01500988,66.62278417,75.8591595,649,647.1707643,31.08719675,,0,,,-1.76E+02,,-7.41E+02
711,9.373461008,0.014011145,71.37175626,75.85245187,649,647.5366114,30.09198798,,-1356.663591,,,-4.43E+02,,-6.36E+01
712,9.387465954,0.014004946,71.4033469,75.84581436,630,644.0292892,-26.01331962,,1165.894093,,,-2.61E+01,,-5.25E+02
713,9.399473906,0.012007952,83.27814951,75.85530926,644,644.0234313,-20.90822155,,-1383.878141,,,3.57E+01,,5.10E+02
714,9.412480831,0.013006926,76.88211896,75.85672819,626,640.4187451,-72.15376088,,1748.693578,,,3.31E+02,,1.22E+02
715,9.428492785,0.016011953,62.45334207,75.83396587,654,643.134996,-23.79521828,,0,,,2.20E+02,,3.61E+02
716,9.443500996,0.015008211,66.6301927,75.81933865,654,645.3079968,9.921317663,,-666.2701741,,,7.98E+00,,1.78E+02
717,9.458509922,0.015008926,66.62701741,75.80475211,644,645.0463975,4.45113701,,1198.962537,,,3.46E+01,,-5.14E+02
718,9.473522902,0.01501298,66.60902984,75.79017937,662,648.437118,48.73143028,,-2075.969423,,,-2.18E+02,,4.41E+02
719,9.486528873,0.013005972,76.88775641,75.79168414,635,645.7496944,-2.340849925,,2199.110772,,,-4.43E+01,,-5.81E+02
720,9.501534939,0.015006065,66.63972037,75.77723017,668,650.1997555,57.43748584,,-1865.289814,,,-4.33E+02,,7.16E+00
721,9.516546011,0.015011072,66.61749337,75.76278191,640,648.1598044,18.77070289,,-312.3271677,,,-3.09E+02,,-7.26E+02
722,9.532554865,0.016008854,62.46543353,75.74045051,635,645.5278435,-17.86475318,,0,,,4.26E+01,,-2.08E+02
723,9.546563864,0.014008999,71.38268831,75.73405576,635,643.4222748,-44.35203346,,-312.3225163,,,1.57E+02,,1.06E+03
724,9.562572956,0.016009092,62.46450325,75.71184067,630,640.7378199,-69.01825593,,3497.803815,,,5.23E+02,,-3.82E+02
725,9.578583002,0.016010046,62.46078242,75.68969229,686,649.7902559,57.86984269,,-4330.756132,,,-2.15E+02,,8.88E+02
726,9.593591928,0.015008926,66.62701741,75.67551397,621,644.0322047,-30.43248105,,3498.064278,,,9.34E+00,,-1.15E+03
727,9.609600782,0.016008854,62.46543353,75.65350699,677,650.6257638,58.02792018,,-2623.196605,,,-5.46E+02,,2.92E+02
728,9.625611782,0.016011,62.45706202,75.63155636,635,647.500611,7.384764282,,0,,,-6.65E+01,,-7.76E+02
729,9.640620947,0.015009165,66.62595905,75.61753584,635,645.0004888,-27.40679647,,293.9451959,,,-2.76E+02,,2.85E+02
730,9.65763092,0.017009974,58.78903918,75.58789583,640,644.000391,-33.68439448,,562.1805293,,,-2.99E+01,,-3.36E+02
731,9.673640013,0.016009092,62.46450325,75.56617768,649,645.0003128,-14.455592,,-1865.319441,,,-4.02E+02,,-3.87E+01
732,9.688650846,0.015010834,66.61855146,75.55231493,621,640.2002503,-75.51911663,,1186.896266,,,-3.24E+02,,-8.30E+02
733,9.704658985,0.016008139,62.46822454,75.53073231,640,640.1602002,-60.91566446,,-1811.389665,,,-1.26E+02,,-1.04E+02
734,9.720668793,0.016009808,62.46171258,75.50920782,611,634.3281602,-121.5883734,,312.3039121,,,5.66E+02,,5.55E+02
735,9.736678839,0.016010046,62.46078242,75.48775226,616,630.6625281,-143.0623477,,3164.821032,,,9.51E+02,,1.25E+03
736,9.748685837,0.012006998,83.284764,75.49735547,654,635.3300225,-36.70364468,,266.5038362,,,5.58E+02,,1.05E+03
737,9.763695002,0.015009165,66.62595905,75.48371799,658,639.864018,31.05344393,,-285.5307533,,,-8.90E+00,,-6.21E+02
738,9.777704,0.014008999,71.38268831,75.47784224,654,642.6912144,65.205331,,-1845.035576,,,-7.26E+02,,-4.54E+02
739,9.79071188,0.013007879,76.87648234,75.47970046,630,640.1529715,13.13802799,,768.6943772,,,-4.33E+02,,-1.10E+03
740,9.803720951,0.013009071,76.86943772,75.48154458,640,640.1223772,10.04006899,,-2229.58145,,,-4.97E+02,,2.56E+02
741,9.816727877,0.013006926,76.88211896,75.48340031,611,634.2979018,-81.52754761,,2229.58145,,,2.05E+02,,-6.44E+02
742,9.829734802,0.013006926,76.88211896,75.48525112,640,635.4383214,-47.68646233,,-1932.152812,,,3.07E+01,,1.00E+03
743,9.844743967,0.015009165,66.62595905,75.47174436,611,630.5506571,-103.278234,,2712.542156,,,3.71E+02,,-2.67E+02
744,9.858752966,0.014008999,71.38268831,75.46593393,649,634.2405257,-29.94403951,,-1582.284841,,,-1.32E+02,,3.77E+02
745,9.870760918,0.012007952,83.27814951,75.47543763,630,633.3924206,-38.08095697,,0,,,-3.61E+01,,-5.06E+02
746,9.884768963,0.014008045,71.38754808,75.46964454,630,632.7139365,-40.15182903,,63.73441831,,,-1.62E+02,,2.12E+01
